NUM_STATION,THROUGHPUT,SUCCESS_RATE,NUM_TX,ALPHA,FAIL_COUNT,TX_TRY
85,44.551264134163404,49.49754785440917,566756.08,0.09184168703408804,1.0203166578497456,9.78
86,44.58600876635751,49.482735485728874,567367.64,0.09076917937946671,1.0209289355140403,10.22
87,44.61662749332995,49.43580826840281,568296.34,0.08971538218029122,1.0228453564725368,10.4
88,44.5959153855927,49.45538208687582,567807.42,0.08875305563665073,1.022056086834178,9.36
89,44.59810062253843,49.41254623756641,568327.74,0.08777021075116688,1.0237895585830752,9.76
90,44.60275377969763,49.40837431348601,568434.94,0.08683231462225584,1.0239686108393833,10.0
91,44.61854592809047,49.39546479772317,568784.84,0.08589144539745655,1.0244864226216,10.26
92,44.63088552915767,49.36868562261872,569250.66,0.08497800521391094,1.0256014158349487,10.06
93,44.629370473891505,49.313670795192635,569866.46,0.08407983751976868,1.0278550708987348,9.94
94,44.64744632194129,49.23592252038349,570997.68,0.08318873847286185,1.0310298488090177,10.64
95,44.63778427137592,49.24050200674072,570820.96,0.08229632540576431,1.0308104890551473,9.88
96,44.54462901791388,49.48745469337535,566787.04,0.08152534628638987,1.0207322591409125,10.36
97,44.5883909287257,49.40342538595841,568308.92,0.0806681084460491,1.0241466614000503,10.72
98,44.59885020963029,49.349012288645916,569068.94,0.07987698667863781,1.0263881966832025,10.88
99,44.63076165671451,49.3027600748009,570010.3,0.07909903195309362,1.028288479881586,10.82
100,44.59703023758101,49.26149957582539,570056.6,0.07830741620567717,1.0299659455089856,10.42
